null1,null2,bsA
-81072.419381,-81072.413528,-81072.138801
-81454.768001,-81454.768001,-81454.768001
-80378.180569,-80378.180570,-80378.180569
-81364.481445,-81364.309644,-81364.304245
-80900.944458,-80899.965182,-80899.965182
-80356.946513,-80356.946514,-80356.946513
-80519.588070,-80519.587923,-80518.887773
-80798.976470,-80798.748417,-80798.748417
-80952.808317,-80952.808317,-80952.808317
-81357.945157,-81356.458865,-81356.436375
-80409.382524,-80409.052742,-80408.451929
-80841.015310,-80841.015310,-80841.015310
-80986.394177,-80984.818208,-80984.726761
-80976.003358,-80973.248101,-80973.229121
-80779.017739,-80779.012926,-80776.921474
-80401.177536,-80400.103052,-80400.103052
-81100.425159,-81100.425159,-81100.425159
-80516.870659,-80516.865398,-80516.341856
-81300.642637,-81300.616266,-81300.616266
-80629.400424,-80628.895869,-80625.866833
-80756.750407,-80756.750407,-80756.750407
-80924.819640,-80924.773834,-80924.770469
-80817.640482,-80817.438809,-80817.438809
-80878.404162,-80878.404162,-80878.404163
-80519.069195,-80518.641465,-80518.641465
-80580.872027,-80580.755454,-80580.755454
-80782.273195,-80781.871862,-80778.710520
-80521.934084,-80521.934084,-80521.934084
-80867.941462,-80867.890762,-80867.890762
-79969.279497,-79969.245862,-79969.245862
-80442.921405,-80442.865792,-80442.860735
-80619.306720,-80619.306720,-80619.306720
-80795.070271,-80795.070271,-80795.070271
-81083.922615,-81083.874980,-81083.428186
-81128.790063,-81128.790063,-81128.790063
-81212.772536,-81212.772536,-81212.762907
-80357.289170,-80357.252291,-80357.033878
-81222.619462,-81222.619462,-81222.619462
-80914.085808,-80913.833794,-80913.436329
-81051.103199,-81051.103199,-81051.103199
-81408.279124,-81405.728489,-81405.603552
-80309.228215,-80307.095839,-80306.935201
-80745.246780,-80745.174835,-80745.174835
-80489.405548,-80489.405548,-80489.405548
-81400.764063,-81399.079083,-81398.649109
-80751.051785,-80750.848392,-80750.785577
-80636.986391,-80636.859435,-80636.321448
-80674.722812,-80674.087465,-80673.960612
-80649.067936,-80648.313482,-80648.170047
-80591.542309,-80590.966801,-80590.794539
-80283.536232,-80283.536232,-80283.536232
-81152.841302,-81152.813236,-81152.813236
-80553.650889,-80552.452737,-80552.452737
-80753.846170,-80752.174036,-80752.174036
-80509.690184,-80509.437953,-80509.321799
-80908.640668,-80907.978237,-80907.978237
-80532.585556,-80532.585556,-80532.585556
-80917.811478,-80917.811478,-80917.810792
-80501.555350,-80501.555350,-80501.555350
-80297.190602,-80296.650615,-80296.319530
-80733.134018,-80731.953443,-80731.582261
-81467.677981,-81467.310012,-81466.950277
-81062.483559,-81061.843008,-81061.843008
-81155.311954,-81155.311954,-81155.311954
-80387.455350,-80387.234624,-80387.234624
-81261.238342,-81261.236272,-81261.232654
-81239.420173,-81239.411813,-81239.278638
-80882.643295,-80882.194239,-80880.595347
-80163.176354,-80163.156506,-80163.156506
-81306.136646,-81306.123792,-81306.123792
-80905.902875,-80905.902875,-80905.902875
-81313.268663,-81310.952865,-81310.946564
-80444.046286,-80444.046287,-80444.046287
-80738.083351,-80734.949849,-80733.510394
-80192.802359,-80192.437403,-80192.258921
-81328.242485,-81328.242485,-81328.242486
-81162.760925,-81162.760925,-81162.760925
-80821.415658,-80821.415658,-80821.415658
-80810.450309,-80810.450717,-80810.454842
-80549.046479,-80547.868418,-80547.602899
-80378.103227,-80377.918843,-80377.918843
-81363.898455,-81363.898451,-81363.898451
-80443.936788,-80443.936333,-80443.936333
-81580.369163,-81578.169851,-81577.156637
-81448.609646,-81448.367761,-81448.367761
-81574.141140,-81572.995138,-81572.715668
-81055.651890,-81055.621879,-81053.319552
-80640.523727,-80639.989876,-80639.989876
-81083.212282,-81083.187268,-81083.187268
-81029.106759,-81029.106759,-81029.106759
-80831.890210,-80831.677314,-80831.558395
-81003.129737,-81003.082350,-81003.082350
-80380.762536,-80380.762536,-80380.762536
-81402.799232,-81402.727375,-81402.727375
-80806.661060,-80806.661060,-80806.661060
